,Datetime,Tweet Id,Text,Username,language,location,text-english
1465,2021-06-06 02:15:38+00:00,1401362111587098627,"#UnivalleDeLuto Lamentamos informar que la segunda víctima mortal de anoche en Paso del Aguante #CALI #PoliciaCriminal es nuestro compañero Jaime Rosas estudiante de ingeniería #Univalle. 
Imagen de Asamblea Univalle 😭💔
#NosEstánMatando
#SOSCali https://t.co/VhnAgrIWXn",Stefani83891786,es,Chia - Cundinamarca - Colombia,"#UnivalleDeLuto We regret to report that the second fatality last night in Paso del Aguante #CALI #PoliciaCriminal is our colleague Jaime Rosas, a #Univalle engineering student. 
Image of Univalle Assembly 😭💔
#NosEstánMatando
#SOSCali https://t.co/VhnAgrIWXn"
1466,2021-06-06 00:33:35+00:00,1401336429544939523,"@SARGENTOCHALA #colombianosenelexterior 
#comisioninteramericanadederechoshumanos  #physiciansforhumanrights  #globalrights  #humanrights  #SOS #colombia  #SOSColombiaDDHH #soscolombia #ParoNacional  #UribeDioLaOrden  #duqueparelamasacre   #DuqueRenuncie #NosEstanMatando  #NosEstanMasacrando",edisonlopb,und,Colombia,"@SARGENTOCHALA #colombianosenelexterior 
#comisioninteramericanadederechoshumanos #physiciansforhumanrights #globalrights #humanrights #SOS #colombia #SOSColombiaDDHH #soscolombia #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstanMatando #NosEstanMasacrando"
1467,2021-06-06 00:27:45+00:00,1401334963736285189,"@SARGENTOCHALA #colombianosenelexterior 
#comisioninteramericanadederechoshumanos  #physiciansforhumanrights  #globalrights #humanrights  #SOS #colombia  #SOSColombiaDDHH #soscolombia #ParoNacional  #UribeDioLaOrden  #duqueparelamasacre   #DuqueRenuncie #NosEstanMatando  #NosEstanMasacrando",edisonlopb,und,Colombia,"@SARGENTOCHALA #colombianosenelexterior 
#comisioninteramericanadederechoshumanos #physiciansforhumanrights #globalrights #humanrights #SOS #colombia #SOSColombiaDDHH #soscolombia #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstanMatando #NosEstanMasacrando"
1468,2021-06-05 23:43:02+00:00,1401323709986705409,"@CCSILVA86 @FALCAO Claramente inicia hablando de derechos humanos, luego la no violencia luego respeto a la manifestación pacífica 🙄 y en ese momento la propaganda era #soscolombia #Duqueparelamasacre #nosestanmatando #narcoestado #violaciónpopayan
¿Pero no es selectivo el trino inicial?",JuanFeGTZ,es,Colombia,"@CCSILVA86 @FALCAO Clearly starts talking about human rights, then nonviolence then respect for peaceful demonstration 🙄 and at that time the propaganda was #soscolombia #Duqueparelamasacre #nosestanmatando #narcoestado #violaciónpopayan
But isn't the initial trill selective?"
1469,2021-06-05 23:16:47+00:00,1401317103148441600,"Esto ya es un demasiado obvio hacia el fascismo.
@CIDH  @ONU_derechos #soscolombia #gobiernoasesino  #POLICIASASESINOS #ESMADASESINO #nosestanmatando #NOSESTANDESAPARECIENDO #elparonopara #AbusoPolicial
#detencionesarbitrarias
#ReformaAlaPolicia https://t.co/IIv7puxl6I",_Sergio_Cabrera,es,Colombia,"This is already too obvious towards fascism.
@CIDH @ONU_derechos #soscolombia #gobiernoasesino #POLICIASASESINOS #ESMADASESINO #nosestanmatando #NOSESTANDESAPARECIENDO #elparonopara #AbusoPolicial
#detencionesarbitrarias
#ReformaAlaPolicia https://t.co/IIv7puxl6I"
1470,2021-06-05 21:15:14+00:00,1401286516291379200,"Todo duplicado ahora  #ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @episcopadocol @EUCouncil https://t.co/OlGdBnktql",latinapuntocom,es,"Bogotá, D.C., Colombia","All duplicated now #ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @episcopadocol @EUCouncil https://t.co/OlGdBnktql"
1471,2021-06-05 21:13:00+00:00,1401285952799182858,"#VenezuelanOil has more human rights than actual humans in Colombia
#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #QuienDioLaOrden #QuePareElGenocidio
 @JMVivancoHRW @alemEmbajador @UKinColombia  @EUCouncil @IntlCrimCourt https://t.co/8TLSv347Gq",latinapuntocom,en,"Bogotá, D.C., Colombia","#VenezuelanOil has more human rights than actual humans in Colombia
#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #QuienDioLaOrden #QuePareElGenocidio
 @JMVivancoHRW @alemEmbajador @UKinColombia  @EUCouncil @IntlCrimCourt https://t.co/8TLSv347Gq"
1472,2021-06-05 21:09:33+00:00,1401285083110203392,"#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @episcopadocol @EUCouncil https://t.co/OlGdBnktql",latinapuntocom,und,"Bogotá, D.C., Colombia","#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
@JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @episcopadocol @EUCouncil https://t.co/OlGdBnktql"
1473,2021-06-05 21:04:44+00:00,1401283873816854537,Alerta Roja Cali 🔴🔴🔴🆘️🆘️🆘️#NosEstanMatando #GobiernoGenocida #NoMasMuertes #PareLaMasacres @JMVivancoHRW @mbachelet @ONU_derechos @ONUHumanRights @CIDH @Declaracion @CourPenaleInt @TembloresOng @UEenColombia @DDHHUNR https://t.co/XQsdzDigin,HumanaMag,es,"Magdalena, Colombia",Red Alert Cali 🔴🔴🔴🆘️🆘️🆘️#NosEstanMatando #GobiernoGenocida #NoMasMuertes #PareLaMasacres @JMVivancoHRW @mbachelet @ONU_derechos @ONUHumanRights @CIDH @Declaracion @CourPenaleInt @TembloresOng @UEenColombia @DDHHUNR https://t.co/XQsdzDigin
1474,2021-06-05 20:51:44+00:00,1401280600183562242,"#SOSCOLOMBIA  #AYUDA #NOSESTÁNMATANDO 
#ESTADONARCOPARAMILITAR

@cnni 
@TelemundoNews 
@France24_es 
@BBCWorld 
@UniNoticias 
@HSBnoticias
@OEA_oficial 
@CorteIDH 
@CIDH 
@ABC",GooT02077624,und,Colombia,"#SOSCOLOMBIA #AYUDA #NOSESTÁNMATANDO 
#ESTADONARCOPARAMILITAR

@cnni 
@TelemundoNews 
@France24_es 
@BBCWorld 
@UniNoticias 
@HSBnoticias
@OEA_oficial 
@CorteIDH 
@CIDH 
@ABC"
1475,2021-06-05 20:18:34+00:00,1401272253447389184,"@Angela_OnAir @gorozcolince era un aparecido con cámara y vio el momento para lanzarse a la ""fama"" a costa de la coyuntura social 🤦🏻‍♂️🤡 no es capaz de mostrar a los vándalos con armas y radios, pero para poner #nosestanmatando es el primero que sale a llorar y a desinformar 🤦🏻‍♂️🤦🏻‍♂️",javacali,es,"cali,colombia","@Angela_OnAir @gorozcolince was an appearance with camera and saw the moment to launch himself to ""fame"" at the expense of the social situation 🤦🏻 ♂️🤡 is not able to show the vandals with weapons and radios, but to put #nosestanmatando is the first to go out to cry and to misinform 🤦🏻 ♂️🤦🏻 ♂️"
1476,2021-06-05 19:53:16+00:00,1401265886770642950,"#UnivalleDeLuto💔 Lamenta informar que la segunda víctima mortal de anoche en Paso del Aguante #CALI a manos de las armas de fuego #PolicíaCriminal es Jaime Rosas estudiante de ingeniería #Univalle. 

@IntlCrimCourt @CIDH @ONU_derechos @JoeBiden @TheDemocrats
#NosEstánMatando https://t.co/CU7dhZQD2o",RolandoySuCueva,es,"Popayán, Cauca, Colombia. ","#UnivalleDeLuto💔 Regrets to report that the second fatality last night in Paso del Aguante #CALI at the hands of firearms #PolicíaCriminal is Jaime Rosas, a #Univalle engineering student. 

@IntlCrimCourt @CIDH @ONU_derechos @JoeBiden @TheDemocrats
#NosEstánMatando https://t.co/CU7dhZQD2o"
1477,2021-06-05 19:41:20+00:00,1401262884538269697,@CIDH @archivacolombia @POTUS @JMVivancoHRW #ParoNacional #PoliciasAsesinos #soscolombia #nosestanmatando #DondeEstanLosDesaparecidos https://t.co/lFZ2y42xM3,cripian,und,Colombia,@CIDH @archivacolombia @POTUS @JMVivancoHRW #ParoNacional #PoliciasAsesinos #soscolombia #nosestanmatando #DondeEstanLosDesaparecidos https://t.co/lFZ2y42xM3
1478,2021-06-05 19:10:37+00:00,1401255154008182786,"#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/eJqjR3CSGs",EricEstebanN,und,"Cali, Colombia","#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/eJqjR3CSGs"
1479,2021-06-05 19:06:27+00:00,1401254106069671940,"#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/BMbHvvnkx6",EricEstebanN,und,"Cali, Colombia","#elmundoconcolombia #comisioninteramericanadederechoshumanos
#EuropeanCourtofHumanRights
#amnistiainternacional
#civilrightsdefenders #globalrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando https://t.co/BMbHvvnkx6"
1480,2021-06-05 18:56:41+00:00,1401251645762281474,"Los mamertos en su busqueda de todo gratis…
#NosEstanMatando #ParoNacional https://t.co/1L2rPumOld",ncflyman,es,Colombia,"The mamertos in your search for everything for free...
#NosEstanMatando #ParoNacional https://t.co/1L2rPumOld"
1481,2021-06-05 18:39:12+00:00,1401247247191400451,"Ya a la #PrimeraLinea se le demostró su talante insurrecto con su uso sistemático de 🔫 ,así que ya no muestren + sus videos de “#NosEstanMatando” por q ya son susceptibles de la contundencia militar. Si usted conoce alguno q puede cambiar el rumbo de sus acciones contra el orden https://t.co/r51iJglszQ",AndresPriMe,es,Colombia,"Already to the #PrimeraLinea was shown its rebellious disposition with its systematic use of 🔫, so that no longer show + their videos of ""#NosEstanMatando"" by q are already susceptible to the military forcefulness. If you know any q can change the course of your actions against the order https://t.co/r51iJglszQ"
1482,2021-06-05 18:33:29+00:00,1401245811346976778,"#CaliResiste #NosEstánMatando

Dos de los jóvenes asesinados ayer en la masacre cometida por la policía en el punto de Chiminangos - Paso del Comercio, un reconocido líder de la bicicleta en la ciudad y un estudiante de la Univalle.

@ArielAnaliza @CIDH @CODHESColombia https://t.co/s8jJBg6m21",JUANMATOER,es,"CALI, COLOMBIA","#CaliResiste #NosEstánMatando

Two of the young people killed yesterday in the massacre committed by the police at the point of Chiminangos - Paso del Comercio, a recognized leader of the bicycle in the city and a student of the Univalle.

@ArielAnaliza @CIDH @CODHESColombia https://t.co/s8jJBg6m21"
1483,2021-06-05 18:32:40+00:00,1401245604806893569,"Y no están matando a los jóvenes? exigimos nuestros derechos queriendo ser escuchados, peor el gobierno nos silencia🤬 #ParoNacional5J #NosEstanMatando #PoliciaCriminal #nomasesmad https://t.co/kjbWMrToOW",FeLiPeMo,es,Colombia,"And aren't they killing young people? we demand our rights wanting to be heard, worse the government silences us🤬 #ParoNacional5J #NosEstanMatando #PoliciaCriminal #nomasesmad https://t.co/kjbWMrToOW"
1484,2021-06-05 18:12:26+00:00,1401240511256711175,"#UnivalleDeLuto💔 Lamentamos informar que la segunda víctima mortal de anoche en Paso del Aguante #CALI a manos de las armas de fuego #PolicíaCriminal es nuestro compañero Jaime Rosas estudiante de ingeniería #Univalle. 

Imagen de Asamblea Univalle 

#NosEstánMatando
#SOSCali https://t.co/4OekNakkV3",UnivalleU,es,Cali Colombia,"#UnivalleDeLuto💔 We regret to report that the second fatality last night in Paso del Aguante #CALI at the hands of firearms #PolicíaCriminal is our colleague Jaime Rosas, a #Univalle engineering student. 

Image of Univalle Assembly 

#NosEstánMatando
#SOSCali https://t.co/4OekNakkV3"
1485,2021-06-05 17:15:36+00:00,1401226208780619783,Una noche llena de dolor y muerte la que se vivió anoche en Cali 😔 hasta cuando la fuerza pública y este gobierno va a seguir acabando con vidas y sueños de sus jóvenes 😔 #SOSColombiaDDHH #SosCali #NosEstanMatando #CALIESTACENSURADO @OEA_oficial @ONUHumanRights,otro_pipe,es,"Tunja, Colombia",A night full of pain and death that was lived last night in Cali 😔 until when the public force and this government will continue to end the lives and dreams of their young 😔 #SOSColombiaDDHH #SosCali #NosEstanMatando #CALIESTACENSURADO @OEA_oficial @ONUHumanRights
1486,2021-06-05 16:41:40+00:00,1401217668745682946,"Quieren negar que hay un #GenocidioEnColombia 
Que el #GobiernoGenocida que tenemos es #NarcoFascista
El #ParoNacional5J lo ha documentado
#NegarEsOlvidar
#OlvidarNoEsOpción
#NosEstanMatando https://t.co/72hfQeW1De",villegasjacinto,es,Colombia,"They want to deny that there is a #GenocidioEnColombia 
That the #GobiernoGenocida we have is #NarcoFascista
The #ParoNacional5J has documented it
#NegarEsOlvidar
#OlvidarNoEsOpción
#NosEstanMatando https://t.co/72hfQeW1De"
1487,2021-06-05 16:16:49+00:00,1401211418100252675,@JuIianJaraUribe @PoliciaCali Después dicen #NosEstanMatando,CamiloGomezO,es,"Cali, Colombia",@JuIianJaraUribe @PoliciaCali Then they say #NosEstanMatando
1488,2021-06-05 15:45:08+00:00,1401203440987082752,"#Cali #ColombiaSOS
En horas de la noche y madrugada a la altura del Paso del Comercio en Cali, se registraron tres personas asesinadas por arma de fuego. Comunidad culpa a miembros de la Fuerza Pública por este macabro hecho.
#NosEstánMatando",FLazosDignidad,es,Colombia,"#Cali #ColombiaSOS
In the evening and early morning hours at the Paso del Comercio in Cali, three people were killed by firearms. Community blames members of the Security Forces for this macabre fact.
#NosEstánMatando"
1489,2021-06-05 15:42:31+00:00,1401202782464512005,@CIDH #SOSColombiaDDHH #SOSCALICOLOMBIA #NosEstanMatando https://t.co/TeCw7uPmL4,JasaldarriagaHo,und,"Medellín, Colombia",@CIDH #SOSColombiaDDHH #SOSCALICOLOMBIA #NosEstanMatando https://t.co/TeCw7uPmL4
1490,2021-06-05 14:43:01+00:00,1401187812540620800,@AdrianaLucia @infopresidencia @COL_EJERCITO @PoliciaColombia Asesinos!!!!!!!! Hasta cuando ##prayforcolombia #hastacuando #paronacional #resistecolombia #nosestanmatando #colombia #fuerzacolombia #violencia #muerte #abusopolicial,KatalynaDurango,es,"Envigado, Colombia",@AdrianaLucia @infopresidencia @COL_EJERCITO @PoliciaColombia Killers!!!!!!!! Until when ##prayforcolombia #hastacuando #paronacional #resistecolombia #nosestanmatando #colombia #fuerzacolombia #violencia #muerte #abusopolicial
1491,2021-06-05 14:31:26+00:00,1401184896501092352,"@CIDH @totonia68 @JoelHernandezG @StuardoRalon @TaniaReneaum #SOSColombia
#NosEstanMatando
#ColombiaEnAlertaRoja
#ColombiaEnDictadura
@ONU_es @JMVivancoHRW @RepMcGovern

Ayer 4 de Junio en Paso del Comercio en Cali https://t.co/WBu0asQnZf",Gaia_321,es,Colombia,"@CIDH @totonia68 @JoelHernandezG @StuardoRalon @TaniaReneaum #SOSColombia
#NosEstanMatando
#ColombiaEnAlertaRoja
#ColombiaEnDictadura
@ONU_es @JMVivancoHRW @RepMcGovern

Yesterday, June 4 at Paso del Comercio in Cali https://t.co/WBu0asQnZf"
1492,2021-06-05 13:50:47+00:00,1401174664647413762,"@valeriacdgarcia @sashacruz28 @GustavoBolivar Diran:
Es un ataque del estado genocida en asocio con el imperio y  la derecha opresora.
O no????
( #NosEstanMatando)",supershadai,es,"Bogotá, D.C., Colombia","@valeriacdgarcia @sashacruz28 @GustavoBolivar Diran:
It is an attack by the genocidal state in associate with the empire and the oppressive right.
Or not????
( #NosEstanMatando)"
1493,2021-06-05 13:07:15+00:00,1401163708424990728,"@FALCAO Gracias por visibilizar nuestra situación, #NosEstanMatando El diálogo es el camino",orfen01,es,"Bogotá, D.C., Colombia","@FALCAO Thank you for making our situation visible, #NosEstanMatando Dialogue is the way"
1494,2021-06-05 12:42:37+00:00,1401157512813072386,"Los #Terroristas de #laprimeralinea #nosestanmatando .
#terrorismourbano #PrimeraLinea #terrorismo https://t.co/UCOR44mV8J",AngelitaVelasco,es,"Cali, Colombia","The #laprimeralinea #nosestanmatando #Terroristas .
#terrorismourbano #PrimeraLinea #terrorismo https://t.co/UCOR44mV8J"
1495,2021-06-05 05:34:39+00:00,1401049810946473987,#PARONACIONAL #NosEstanMatando de la risa con sus propuestas #NosEstanMasacrando  los zurdos de mierda https://t.co/UTSBo4yI8c,Col_incorrecto,es,"Bogotá, Colombia",#PARONACIONAL #NosEstanMatando laughing with his proposals #NosEstanMasacrando shit lefties https://t.co/UTSBo4yI8c
1496,2021-06-05 05:31:30+00:00,1401049015953899522,#NosEstanMatando #SOSCali @ArchivaColombia https://t.co/eicCdA0Dk3,ajlf88,und,"Medellín, Colombia",#NosEstanMatando #SOSCali @ArchivaColombia https://t.co/eicCdA0Dk3
1497,2021-06-05 05:07:34+00:00,1401042995089231872,Por lo menos 2 muertos ya están confirmados. #NosEstánMatando a mansalva. https://t.co/TdRYjFNWh9,JUANMATOER,es,"CALI, COLOMBIA",At least 2 deaths are already confirmed. #NosEstánMatando to mansalva. https://t.co/TdRYjFNWh9
1498,2021-06-05 04:39:41+00:00,1401035977443917824,"#dictaduradisfrazada  @ActualidadRT @CNNEE @abcnews @nytimes @foxnewslatino @bbcmundo @UNHumanright 
#NosEstanMatando
#SOSColombiaEnDictadura
#DDHH @camanpour #SOSCali fireworks against assault riffles, the police is gonna kill us all https://t.co/diMb8Ujloq",belcebuh,en,"cali, Colombia","#dictaduradisfrazada  @ActualidadRT @CNNEE @abcnews @nytimes @foxnewslatino @bbcmundo @UNHumanright 
#NosEstanMatando
#SOSColombiaEnDictadura
#DDHH @camanpour #SOSCali fireworks against assault riffles, the police is gonna kill us all https://t.co/diMb8Ujloq"
1499,2021-06-05 04:36:33+00:00,1401035187769778178,"Mientras en las redes sociales censuran la realidad, en Cali continúan las masacres y los secuestros... Hoy en Paso del Comercio están matando a los jóvenes... #NosEstánMatando #NosEstánMasacrando #NosEstánAsesinando #SOSCALI #SOSColombiaDDHH #PoliciaCriminal #EsmadAsesino #CIDH",EnderL45,es,"Cali, Colombia","While social networks censor reality, in Cali massacres and kidnappings continue... Today in Paso del Comercio they are killing young people... #NosEstánMatando #NosEstánMasacrando #NosEstánAsesinando #SOSCALI #SOSColombiaDDHH #PoliciaCriminal #EsmadAsesino #CIDH"
1500,2021-06-05 04:33:11+00:00,1401034339618594816,"¿Se acaba la luna de miel en el matrimonio de imbéciles con criminales?

¡Que intervengan pronto los titiriteros del #ParoNacional4J #ParoNacional5J y @petrogustavo !

¡Pronto los imbéciles (estudiantes) estarán gritando #NosEstanMatando los de la #PrimeraLinea!

@abc_es @CNNEE https://t.co/SnXfYztSAX",galloogp7,es,Colombia,"Is the honeymoon ending in the marriage of morons to criminals?

Let the puppeteers of the #ParoNacional4J #ParoNacional5J and @petrogustavo intervene soon!

Soon the morons (students) will be screaming #NosEstanMatando those in the #PrimeraLinea!

@abc_es @CNNEE https://t.co/SnXfYztSAX"
1501,2021-06-05 04:15:31+00:00,1401029896000921602,@Diego_Molano #Nosestánmatando,BCuidadano,und,"Bello, Colombia",@Diego_Molano #Nosestánmatando
1502,2021-06-05 03:29:56+00:00,1401018424797679618,#soscolombiaddhh .#paronacional .#music  #nosestanmatando #kpop .#noscensurancolombia .en Colomb!a hay una d!ctadura nos bloquean  por todos lados todo está muy tranquilo (censurado).help please https://t.co/OzHOWe9w8d,pipedfr,es,"Pereira, Colombia",#soscolombiaddhh .#paronacional .#music #nosestanmatando #kpop .#noscensurancolombia .en Colomb!a there is a d!ctadura we are blocked everywhere everything is very quiet (censored).help please https://t.co/OzHOWe9w8d
1503,2021-06-05 03:20:59+00:00,1401016172867461120,#soscolombiaddhh .#paronacional .#music  #nosestanmatando #kpop .#noscensurancolombia .en Colomb!a hay una d!ctadura nos bloquean  por todos lados todo está muy tranquilo (censurado).help please https://t.co/dQAp0ybOx9,pipedfr,es,"Pereira, Colombia",#soscolombiaddhh .#paronacional .#music #nosestanmatando #kpop .#noscensurancolombia .en Colomb!a there is a d!ctadura we are blocked everywhere everything is very quiet (censored).help please https://t.co/dQAp0ybOx9
1504,2021-06-05 03:16:35+00:00,1401015062303760384,@lafm Pobrecito banano ahora sale y dice: es que #NosEstanMatando bonito discurso ojalá madure el platanito,PaisChimbo,es,Colombia,@lafm Poor little banana now comes out and says: it is that #NosEstanMatando nice speech hopefully the banana will mature
1505,2021-06-05 02:31:46+00:00,1401003786378919938,#ParoNacional4J #SOSCaliDDHH #Soscolombia @ONUHumanRights @AmnistiaOnline @bbcmundo @HRI_ONG #Nosestanmatando https://t.co/IolZm8kMXP,jhovanv_,und,"Medellín, Colombia",#ParoNacional4J #SOSCaliDDHH #Soscolombia @ONUHumanRights @AmnistiaOnline @bbcmundo @HRI_ONG #Nosestanmatando https://t.co/IolZm8kMXP
1506,2021-06-05 02:11:51+00:00,1400998772465967106,"@manueld1703 @GobDigitalCO Lo dicen los que pegan el grito cuando sale un civil a defenderse y dicen 'paraco'. Tírense con fusil pa'l monte, no se escuden en los ciudadanos, bobo cagado: #nosEstánMatando... Sapo HP https://t.co/yTG5imUQXp",Tokifliki,es,Colombia,"@manueld1703 @GobDigitalCO It is said by those who shout when a civilian comes out to defend himself and say 'paraco'. Throw yourself with a rifle pa'l monte, do not hide in the citizens, foolish crap: #nosEstánMatando ... HP toad https://t.co/yTG5imUQXp"
1507,2021-06-05 01:50:08+00:00,1400993308780994564,#nosestanmatando #soscolombia #duqueparelamasacre #colombiadespierta #policiaasesinos #nosestanmatando en Parque de la Resistencia https://t.co/3DNGHcXL6M,yoes_ofthebear,es,Medellín Colombia,#nosestanmatando #soscolombia #duqueparelamasacre #colombiadespierta #policiaasesinos #nosestanmatando in Https://t.co/3DNGHcXL6M Resistance Park
1508,2021-06-05 01:16:41+00:00,1400984889265201153,"#nomatenalpueblo

#Colombia

#SOSColombiaNosEstanMatando 

#ColombiaResiste
#SOSColombia 
#Colombia
#NoMasAbusoPolicial
#NosEstanMatando
#NoMasAbusoPolicial
#NosEstanMatando
#NoMasAbusoPolicial
#NosEstanMatando
#NoMasAbusoPolicial
#NosEstanMatando 
https://t.co/7uAAC7Oc6H",AlessaGomor,und,Colombia,"#nomatenalpueblo

#Colombia

#SOSColombiaNosEstanMatando 

#ColombiaResiste
#SOSColombia 
#Colombia
#NoMasAbusoPolicial
#NosEstanMatando
#NoMasAbusoPolicial
#NosEstanMatando
#NoMasAbusoPolicial
#NosEstanMatando
#NoMasAbusoPolicial
#NosEstanMatando 
https://t.co/7uAAC7Oc6H"
1509,2021-06-05 00:51:23+00:00,1400978523721015297,"#SOSMedellin #SOSColombia
ESMAD dispara directamente a las casas en Moravia
@ONU_es @ONUHumanRights @ONU_derechos @CorteIDH @Declaracion @GustavoBolivar @JulianRoman @PizarroMariaJo @AquinoTicias1
#NosEstánMatando con gases vencidos con fecha de 2016
#MoraviaResiste https://t.co/rudtrgi1pU",quevisajelalaif,es,"Medellín, Colombia","#SOSMedellin #SOSColombia
ESMAD shoots directly at houses in Moravia
@ONU_es @ONUHumanRights @ONU_derechos @CorteIDH @Declaracion @GustavoBolivar @JulianRoman @PizarroMariaJo @AquinoTicias1
#NosEstánMatando with expired gases dated 2016
#MoraviaResiste https://t.co/rudtrgi1pU"
1510,2021-06-05 00:47:08+00:00,1400977453611429888,@Residente @Residente #SOSColombia #NosEstánMatando #NoSoyUnaMáquinaDeGuerra #ParoNacional4J @Residente https://t.co/ZpeTJgmmOD,SaMISERABLE,und,"Barranquilla, Colombia",@Residente @Residente #SOSColombia #NosEstánMatando #NoSoyUnaMáquinaDeGuerra #ParoNacional4J @Residente https://t.co/ZpeTJgmmOD
1511,2021-06-05 00:38:40+00:00,1400975323492200449,"@elpaiscali Seguimos Co  el #terrorismourbano #terrorismo #laprimeralinea #PrimeraLinea #nosestanmatando como país, como ciudad, como comunidad!",AngelitaVelasco,es,"Cali, Colombia","@elpaiscali We continue to #terrorismourbano #terrorismo #laprimeralinea #PrimeraLinea #nosestanmatando as a country, as a city, as a community!"
1512,2021-06-05 00:22:16+00:00,1400971195110002692,"@CIDH S.O.S. 

En el Huila / Sur de Colombia. #NosEstánMatando",ramirezerre,ca,Colombia del Sur.,"@CIDH S.O.S. 

In Huila / Southern Colombia. #NosEstánMatando"
1513,2021-06-05 00:00:58+00:00,1400965834579877888,"#Colombia 🇨🇴 en su momento MÁS CRÍTICO

#NosEstánMatando ☠️⚰️🪦 #TheyAreKillingUs👮‍♂️

https://t.co/9md3o5InR5 @LuisitoComunica

@MBachelet @CIDH @JMVivancoHRW @ONUHumanRights @CorteIDH @ONUHumanRights @ONU_Derechos @UNHumanRights

#SOSColombiaDDHH #SOSColombia #StandUp4HumanRights",CorruptHunterCo,es,Colombia,"#Colombia 🇨🇴 at its MOST CRITICAL time

#NosEstánMatando ☠️⚰️🪦 #TheyAreKillingUs👮 ♂️

https://t.co/9md3o5InR5 @LuisitoComunica

@MBachelet @CIDH @JMVivancoHRW @ONUHumanRights @CorteIDH @ONUHumanRights @ONU_Derechos @UNHumanRights

#SOSColombiaDDHH #SOSColombia #StandUp4HumanRights"
1514,2021-06-04 23:55:24+00:00,1400964433162145797,"Ahí tienen, señores promotores, defensores y vagos del paro: 30 mil nuevos casos, 537 muertos hoy. Y en #Bogotá solo quedaban 61 camas UCI esta mañana. En el último mes hemos tenido en promedio 500 muertos diarios. O sea, van 15 mil de los 90.890 reportados hoy. #NosEstánMatando https://t.co/qfxgfqwM9Y",jgiraldo2003,es,"Bogotá, D.C., Colombia","There you have, ladies and gentlemen who are promoters, defenders and slackers of unemployment: 30 thousand new cases, 537 deaths today. And in #Bogotá there were only 61 ICU beds left this morning. In the last month we have had an average of 500 deaths a day. That is, there are 15 thousand of the 90,890 reported today. #NosEstánMatando https://t.co/qfxgfqwM9Y"
1515,2021-06-04 23:30:58+00:00,1400958284618780678,#NosEstanMatando el mundo debe saber lo que está pasando en Colombia. La #AsistenciaMilitar decretada por @IvanDuque es la orden directa a la fuerza pública para que disparen contra civiles en el marco del paro nacional. @bbcmundo @CNNEE @France24_es @NewYorktimes_ON @euronewses https://t.co/OIjrsoPWhe,Sutev_Valle,es,"Cali, Colombia",#NosEstanMatando the world must know what is happening in Colombia. The #AsistenciaMilitar decreed by @IvanDuque is the direct order to the security forces to shoot civilians as part of the national strike. @bbcmundo @CNNEE @France24_es @NewYorktimes_ON @euronewses https://t.co/OIjrsoPWhe
